STATcube

"Wanderungen innerhalb Österreichs ab 2002 (Q)"
"Jahr und Alter in Einzeljahren nach Politischer Bezirk / Wiener Gemeindebezirk - Zielort"
"Zählt: Wanderungen innerhalb Österreichs"

Filter:
"Standardfakt";"Wanderungen innerhalb Österreichs"

"Werte";"Jahr";"Alter in Einzeljahren";"Politischer Bezirk / Wiener Gemeindebezirk - Zielort";"Anzahl";"Anmerkungen";
"Wanderungen innerhalb Österreichs";"2025";"5 Jahre";"Bludenz <801>";43;
"Wanderungen innerhalb Österreichs";"2025";"5 Jahre";"Bregenz <802>";145;
"Wanderungen innerhalb Österreichs";"2025";"5 Jahre";"Dornbirn <803>";103;
"Wanderungen innerhalb Österreichs";"2025";"5 Jahre";"Feldkirch <804>";104;
"Wanderungen innerhalb Österreichs";"2025";"5 Jahre";"Wien 1.Bezirk, Innere Stadt <901>";21;
"Wanderungen innerhalb Österreichs";"2025";"5 Jahre";"Wien 2.Bezirk, Leopoldstadt <902>";113;
"Wanderungen innerhalb Österreichs";"2025";"5 Jahre";"Wien 3.Bezirk, Landstraße <903>";103;
"Wanderungen innerhalb Österreichs";"2025";"5 Jahre";"Wien 4.Bezirk, Wieden <904>";43;
"Wanderungen innerhalb Österreichs";"2025";"5 Jahre";"Wien 5.Bezirk, Margareten <905>";35;
"Wanderungen innerhalb Österreichs";"2025";"5 Jahre";"Wien 6.Bezirk, Mariahilf <906>";38;
"Wanderungen innerhalb Österreichs";"2025";"5 Jahre";"Wien 7.Bezirk, Neubau <907>";22;
"Wanderungen innerhalb Österreichs";"2025";"5 Jahre";"Wien 8.Bezirk, Josefstadt <908>";13;
"Wanderungen innerhalb Österreichs";"2025";"5 Jahre";"Wien 9.Bezirk, Alsergrund <909>";40;
"Wanderungen innerhalb Österreichs";"2025";"5 Jahre";"Wien 10.Bezirk, Favoriten <910>";278;
"Wanderungen innerhalb Österreichs";"2025";"5 Jahre";"Wien 11.Bezirk, Simmering <911>";106;
"Wanderungen innerhalb Österreichs";"2025";"5 Jahre";"Wien 12.Bezirk, Meidling <912>";114;
"Wanderungen innerhalb Österreichs";"2025";"5 Jahre";"Wien 13.Bezirk, Hietzing <913>";50;
"Wanderungen innerhalb Österreichs";"2025";"5 Jahre";"Wien 14.Bezirk, Penzing <914>";103;
"Wanderungen innerhalb Österreichs";"2025";"5 Jahre";"Wien 15.Bezirk, Rudolfsheim-Fünfhaus <915>";68;
"Wanderungen innerhalb Österreichs";"2025";"5 Jahre";"Wien 16.Bezirk, Ottakring <916>";86;
"Wanderungen innerhalb Österreichs";"2025";"5 Jahre";"Wien 17.Bezirk, Hernals <917>";70;
"Wanderungen innerhalb Österreichs";"2025";"5 Jahre";"Wien 18.Bezirk, Währing <918>";62;
"Wanderungen innerhalb Österreichs";"2025";"5 Jahre";"Wien 19.Bezirk, Döbling <919>";95;
"Wanderungen innerhalb Österreichs";"2025";"5 Jahre";"Wien 20.Bezirk, Brigittenau <920>";89;
"Wanderungen innerhalb Österreichs";"2025";"5 Jahre";"Wien 21.Bezirk, Floridsdorf <921>";237;
"Wanderungen innerhalb Österreichs";"2025";"5 Jahre";"Wien 22.Bezirk, Donaustadt <922>";312;
"Wanderungen innerhalb Österreichs";"2025";"5 Jahre";"Wien 23.Bezirk, Liesing <923>";138;
"Wanderungen innerhalb Österreichs";"2025";"6 Jahre";"Innsbruck (Stadt) <701>";99;
"Wanderungen innerhalb Österreichs";"2025";"6 Jahre";"Imst <702>";48;
"Wanderungen innerhalb Österreichs";"2025";"6 Jahre";"Innsbruck Land <703>";111;
"Wanderungen innerhalb Österreichs";"2025";"6 Jahre";"Kitzbühel <704>";45;
"Wanderungen innerhalb Österreichs";"2025";"6 Jahre";"Kufstein <705>";76;
"Wanderungen innerhalb Österreichs";"2025";"6 Jahre";"Landeck <706>";16;
"Wanderungen innerhalb Österreichs";"2025";"6 Jahre";"Lienz <707>";29;
"Wanderungen innerhalb Österreichs";"2025";"6 Jahre";"Reutte <708>";11;
"Wanderungen innerhalb Österreichs";"2025";"6 Jahre";"Schwaz <709>";68;
"Wanderungen innerhalb Österreichs";"2025";"6 Jahre";"Bludenz <801>";62;
"Wanderungen innerhalb Österreichs";"2025";"6 Jahre";"Bregenz <802>";123;
"Wanderungen innerhalb Österreichs";"2025";"6 Jahre";"Dornbirn <803>";101;
"Wanderungen innerhalb Österreichs";"2025";"6 Jahre";"Feldkirch <804>";103;
"Wanderungen innerhalb Österreichs";"2025";"6 Jahre";"Wien 1.Bezirk, Innere Stadt <901>";9;
"Wanderungen innerhalb Österreichs";"2025";"6 Jahre";"Wien 2.Bezirk, Leopoldstadt <902>";100;
"Wanderungen innerhalb Österreichs";"2025";"6 Jahre";"Wien 3.Bezirk, Landstraße <903>";96;
"Wanderungen innerhalb Österreichs";"2025";"6 Jahre";"Wien 4.Bezirk, Wieden <904>";24;
"Wanderungen innerhalb Österreichs";"2025";"6 Jahre";"Wien 5.Bezirk, Margareten <905>";35;
"Wanderungen innerhalb Österreichs";"2025";"6 Jahre";"Wien 6.Bezirk, Mariahilf <906>";27;
"Wanderungen innerhalb Österreichs";"2025";"6 Jahre";"Wien 7.Bezirk, Neubau <907>";21;
"Wanderungen innerhalb Österreichs";"2025";"6 Jahre";"Wien 8.Bezirk, Josefstadt <908>";12;
"Wanderungen innerhalb Österreichs";"2025";"6 Jahre";"Wien 9.Bezirk, Alsergrund <909>";25;
"Wanderungen innerhalb Österreichs";"2025";"6 Jahre";"Wien 10.Bezirk, Favoriten <910>";281;
"Wanderungen innerhalb Österreichs";"2025";"6 Jahre";"Wien 11.Bezirk, Simmering <911>";84;
"Wanderungen innerhalb Österreichs";"2025";"6 Jahre";"Wien 12.Bezirk, Meidling <912>";81;
"Wanderungen innerhalb Österreichs";"2025";"6 Jahre";"Wien 13.Bezirk, Hietzing <913>";48;
"Wanderungen innerhalb Österreichs";"2025";"6 Jahre";"Wien 14.Bezirk, Penzing <914>";86;
"Wanderungen innerhalb Österreichs";"2025";"6 Jahre";"Wien 15.Bezirk, Rudolfsheim-Fünfhaus <915>";58;
"Wanderungen innerhalb Österreichs";"2025";"6 Jahre";"Wien 16.Bezirk, Ottakring <916>";91;
"Wanderungen innerhalb Österreichs";"2025";"6 Jahre";"Wien 17.Bezirk, Hernals <917>";53;
"Wanderungen innerhalb Österreichs";"2025";"6 Jahre";"Wien 18.Bezirk, Währing <918>";45;
"Wanderungen innerhalb Österreichs";"2025";"6 Jahre";"Wien 19.Bezirk, Döbling <919>";86;
"Wanderungen innerhalb Österreichs";"2025";"6 Jahre";"Wien 20.Bezirk, Brigittenau <920>";82;
"Wanderungen innerhalb Österreichs";"2025";"6 Jahre";"Wien 21.Bezirk, Floridsdorf <921>";197;
"Wanderungen innerhalb Österreichs";"2025";"6 Jahre";"Wien 22.Bezirk, Donaustadt <922>";263;
"Wanderungen innerhalb Österreichs";"2025";"6 Jahre";"Wien 23.Bezirk, Liesing <923>";112;
