STATcube

"Wanderungen innerhalb Österreichs ab 2002 (Q)"
"Jahr und Politischer Bezirk / Wiener Gemeindebezirk - Herkunftsort nach Politischer Bezirk / Wiener Gemeindebezirk - Zielort"
"Zählt: Wanderungen innerhalb Österreichs"

Filter:
"Standardfakt";"Wanderungen innerhalb Österreichs"

"Werte";"Jahr";"Politischer Bezirk / Wiener Gemeindebezirk - Herkunftsort";"Politischer Bezirk / Wiener Gemeindebezirk - Zielort";"Anzahl";"Anmerkungen";
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Liezen <612>";2;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Murtal <620>";-;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Mürzzuschlag ^<613>";-;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Murau <614>";-;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Radkersburg ^<615>";-;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Südoststeiermark <623>";8;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Voitsberg <616>";1;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Weiz <617>";15;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Innsbruck (Stadt) <701>";1;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Imst <702>";-;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Innsbruck Land <703>";4;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Kitzbühel <704>";2;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Kufstein <705>";2;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Landeck <706>";-;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Lienz <707>";-;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Reutte <708>";-;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Schwaz <709>";1;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Bludenz <801>";-;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Bregenz <802>";2;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Dornbirn <803>";-;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Feldkirch <804>";1;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Wien 1.Bezirk, Innere Stadt <901>";1;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Wien 2.Bezirk, Leopoldstadt <902>";7;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Wien 3.Bezirk, Landstraße <903>";4;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Wien 4.Bezirk, Wieden <904>";4;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Wien 5.Bezirk, Margareten <905>";7;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Wien 6.Bezirk, Mariahilf <906>";3;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Wien 7.Bezirk, Neubau <907>";5;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Wien 8.Bezirk, Josefstadt <908>";1;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Wien 9.Bezirk, Alsergrund <909>";2;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Wien 10.Bezirk, Favoriten <910>";13;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Wien 11.Bezirk, Simmering <911>";5;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Wien 12.Bezirk, Meidling <912>";6;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Wien 13.Bezirk, Hietzing <913>";3;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Wien 14.Bezirk, Penzing <914>";6;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Wien 15.Bezirk, Rudolfsheim-Fünfhaus <915>";6;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Wien 16.Bezirk, Ottakring <916>";4;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Wien 17.Bezirk, Hernals <917>";2;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Wien 18.Bezirk, Währing <918>";3;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Wien 19.Bezirk, Döbling <919>";3;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Wien 20.Bezirk, Brigittenau <920>";1;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Wien 21.Bezirk, Floridsdorf <921>";6;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Wien 22.Bezirk, Donaustadt <922>";6;
"Wanderungen innerhalb Österreichs";"2025";"Güssing <104>";"Wien 23.Bezirk, Liesing <923>";5;
